Fre(kHz),Re,Im
-99.945068359375,-1.30997784397387,0.680196417370785,ZeroPoint:Tj,62,1.9
-99.7543334960938,-2.23337677142395,-0.248034921901573,Const.;stime,2.95309648,6.4E-07
-99.5635986328125,-0.671930086146907,1.48173629129974,Fre.Range:Tau,-100:100,0.5
-99.3728637695313,-0.912522497179895,1.75272617428263,FFTSize:DataSize:Firstpul,8192:8192,5E-07
-99.18212890625,-0.287638269488939,0.806220998355059,1108F1900,Freq.=141410000
-98.9913940429688,-1.45989520093556,0.923776137367336
-98.8006591796875,-1.0119235843348,-0.0412026327330934
-98.6099243164063,-1.24542926751438,0.549000219022337
-98.419189453125,-1.02005794219252,0.164821038016897
-98.2284545898438,-1.70938675857165,0.0384333735153943
-98.0377197265625,-0.835514314797395,0.632794767709267
-97.8469848632813,0.22191739226328,2.1003203777657
-97.65625,-1.17541043686061,0.30157579663113
-97.4655151367188,-0.95825699347672,-0.429842436908912
-97.2747802734375,0.0559591034331908,-0.871580783185239
-97.0840454101563,-1.38088983990653,1.11275800055964
-96.893310546875,-0.113523680914203,0.919941896800729
-96.7025756835938,0.237032533256266,1.49242720279365
-96.5118408203125,-0.839528124064345,2.00437896742614
-96.3211059570313,0.184916986761346,2.01399687132583
-96.13037109375,-0.736465861137203,0.159309806572273
-95.9396362304688,-1.39769377314328,1.13023218428702
-95.7489013671875,-0.883056294194465,1.59195267970002
-95.5581665039063,-1.04618808276051,1.07164662170896
-95.367431640625,0.187839402633359,1.02564632277439
-95.1766967773438,-1.01820810011798,0.8497208074155
-94.9859619140625,-0.187627215229001,0.768280261253613
-94.7952270507813,-1.19967387352386,2.60550695285435
-94.6044921875,0.44441006041183,1.64675322563197
-94.4137573242188,-1.21412889748772,0.854253260149284
-94.2230224609375,-0.709646935708337,1.0462496740687
-94.0322875976563,-0.0990090331324904,0.443130876208289
-93.841552734375,-1.1408370476416,1.11355906935904
-93.6508178710938,-0.0754194341824476,-0.298858980453098
-93.4600830078125,-0.721306834384578,0.674436965976304
-93.2693481445313,-0.531872438669424,0.935921993641631
-93.07861328125,-1.08914853097653,1.67540401925277
-92.8878784179688,-0.666590013089329,-0.100960887178963
-92.6971435546875,-0.900415275655539,1.24012522335591
-92.5064086914063,-0.0454032966009672,0.711770960154648
-92.315673828125,-1.18861619239785,0.294017563181007
-92.1249389648438,-0.652613130212985,0.94616132588834
-91.9342041015625,-1.40320422602221,0.998226117452338
-91.7434692382813,-1.55441046940724,1.28094623756014
-91.552734375,-1.1715941335942,1.84011625375471
-91.3619995117188,-2.06571523534592,2.05650309770975
-91.1712646484375,-1.55944246481935,0.999100750539168
-90.9805297851563,-0.28372534057839,1.82078695078322
-90.789794921875,-0.768656938888053,1.81452324146354
-90.5990600585938,-1.34249224728939,0.122178623403882
-90.4083251953125,-0.950019244825942,1.22304306851443
-90.2175903320313,-1.70167717430262,3.32868186469869
-90.02685546875,-0.797921786456591,0.934049189690751
-89.8361206054688,-2.0195696908235,0.613110756852715
-89.6453857421875,0.752129977897416,0.30514601347157
-89.4546508789063,-2.00807816126283,0.959562288287852
-89.263916015625,-0.651503239516638,2.08440612315102
-89.0731811523438,-1.12370659060168,1.2314724101611
-88.8824462890625,-0.672665064044093,0.853428638925926
-88.6917114257813,-1.44952599834713,0.406915606196089
-88.5009765625,-1.11444574950339,1.21230313766833
-88.3102416992188,-1.51116062045766,0.973033902142601
-88.1195068359375,-0.893413217305448,2.45519252869036
-87.9287719726563,-0.951272618178984,1.77360816368132
-87.738037109375,-0.797074613424747,0.778730344499342
-87.5473022460938,-1.95088044247,1.61647101564612
-87.3565673828125,-0.451996482833234,2.2714965420073
-87.1658325195313,-0.844524426156549,-0.0355095790448867
-86.97509765625,-1.37942671993752,1.41720175631865
-86.7843627929688,0.225094420184617,0.674590662068354
-86.5936279296875,-1.42565846308894,2.2765765349741
-86.4028930664063,-2.03842794373167,1.26268195760217
-86.212158203125,-0.397023553440537,1.4812122467298
-86.0214233398438,-0.761976664180933,1.88340144564544
-85.8306884765625,0.799790021560676,0.456234012882986
-85.6399536132813,-0.984540534928953,1.52986449497077
-85.44921875,-0.865151023774134,1.57009602233659
-85.2584838867188,-0.759252054832681,1.19392175481345
-85.0677490234375,-1.61855191665168,1.41948343648691
-84.8770141601563,-0.696378995523256,1.99520052742612
-84.686279296875,-1.97905585610429,1.57462428042923
-84.4955444335938,-0.604788801934779,0.92618807926486
-84.3048095703125,-1.33454330337003,0.821909815684998
-84.1140747070313,-0.931875783782025,0.677344561599856
-83.92333984375,-0.393810881052464,1.14107732748268
-83.7326049804688,-0.792642664242294,1.92407350817581
-83.5418701171875,-0.521810796072162,1.90912841960695
-83.3511352539063,0.698273861266412,0.253038254734084
-83.160400390625,0.692724424976158,1.53062995221361
-82.9696655273438,-0.725143921523429,1.75311857406406
-82.7789306640625,-1.78457950017755,2.50762028310267
-82.5881958007813,-1.31477340682678,0.74350752264828
-82.3974609375,-2.24376345298918,1.63818045142622
-82.2067260742188,-0.012824801211362,1.58693721704415
-82.0159912109375,-0.879288949521553,0.967017264051686
-81.8252563476563,0.028859380314402,1.24887745580562
-81.634521484375,-0.469969674225682,0.252833362096841
-81.4437866210938,-1.23739760428485,2.22801837882654
